name,description,type,rating,imageUrl,latitude,longitude,destinationName
Suraj Niwas,"Located just 2 km from Jaipur Railway Station, Suraj Niwas is located in Jaipur. Free WiFi access is available. Each room here will provide you with a TV, air conditioning and satellite channels.",HOTEL,9.5,suraj_niwas.jpg,0,0,Jaipur
Hotel Savi Regency,Travel Sustainable property,HOTEL,6.2,hotel_savi_regency.jpg,0,0,Jaipur
Heritage house,"Located in Jaipur, within 4.6 km of Govind Dev Ji Temple and 5.6 km of Birla Mandir Temple, Jaipur, Heritage house offers accommodation with free WiFi, air conditioning and a terrace.",HOTEL,,heritage_house.jpg,0,0,Jaipur
SPOT ON Hotel Govindam Palace,Travel Sustainable property,HOTEL,4.8,spot_on_hotel_govindam_palace.jpg,0,0,Jaipur
The Nest Luxury Resort,Travel Sustainable property,HOTEL,6.6,the_nest_luxury_resort.jpg,0,0,Jaipur
FabExpress HGC Grand,Travel Sustainable property,HOTEL,6.5,fabexpress_hgc_grand.jpg,0,0,Jaipur
Hotel Classico Inn,"9.3 km from Jaipur Railway Station, Hotel Classico Inn is located in Jaipur and provides air-conditioned rooms. This 2-star hotel offers room service and a 24-hour front desk.",HOTEL,,hotel_classico_inn.jpg,0,0,Jaipur
Le Meridien Nagpur,Travel Sustainable property,HOTEL,7.8,le_meridien_nagpur.jpg,0,0,Nagpur
Treebo Trend Chalets,"Set in Nagpur, Treebo Chalets is 2 km from Dr. Babasaheb Ambedkar International Airport and 7 km from Vidarbha Cricket Association Stadium.",HOTEL,7.9,treebo_trend_chalets.jpg,0,0,Nagpur
Treebo Trend RK Inn,"Featuring 3-star accommodation, Treebo Trend RK Inn is located in Nagpur, 1.3 km from Vidarbha Cricket Association Stadium and 1 km from Sitabuldi Fort.",HOTEL,7.5,treebo_trend_rk_inn.jpg,0,0,Nagpur
FabHotel Loharker Ramdaspeth,Travel Sustainable property,HOTEL,8.0,fabhotel_loharker_ramdaspeth.jpg,0,0,Nagpur
HOTEL AIRPORT KK,Travel Sustainable property,HOTEL,6.6,hotel_airport_kk.jpg,0,0,Nagpur
Treebo Trend The Pavilion,"Featuring 3-star accommodation, Treebo Trend The Pavilion is situated in Nagpur, 1.4 km from Vidarbha Cricket Association Stadium and 1.5 km from Sitabuldi Fort.",HOTEL,7.6,treebo_trend_the_pavilion.jpg,0,0,Nagpur
Treebo Trend Orange City,"Featuring 3-star accommodation, Treebo Trend Orange City is situated in Nagpur, 2.4 km from Vidarbha Cricket Association Stadium and less than 1 km from Zero Mile Stone Nagpur.",HOTEL,7.0,treebo_trend_orange_city.jpg,0,0,Nagpur
Treebo Trend Finesta Suites Wardha Road,"Featuring 3-star accommodation, Treebo Trend Finesta Suites Wardha Road is set in Nagpur, 9.2 km from Vidarbha Cricket Association Stadium and 5.7 km from Deekshabhoomi.",HOTEL,7.2,treebo_trend_finesta_suites_wardha_road.jpg,0,0,Nagpur
Muhammad B&B,"Muhammad B&B, a property with a garden and a terrace, is located in Nagpur, 12 km from Vidarbha Cricket Association Stadium, 10 km from Krazy Castle Aqua Park, as well as 11 km from Ambazari Lake.",HOTEL,,muhammad_b&b.jpg,0,0,Nagpur
"Radisson Blu Hotel, Nagpur",Travel Sustainable property,HOTEL,7.9,"radisson_blu_hotel,_nagpur.jpg",0,0,Nagpur
Treebo Tryst Brijinn,"Featuring 3-star accommodation, Treebo Tryst Brijinn is situated in Nagpur, 4.1 km from Vidarbha Cricket Association Stadium and 1.8 km from Nagpur Railway Station.",HOTEL,7.6,treebo_tryst_brijinn.jpg,0,0,Nagpur
Orange Tree Hotels,"Featuring 3-star accommodation, Orange Tree Hotels is set in Nagpur, 3.5 km from Vidarbha Cricket Association Stadium and 1.6 km from Nagpur Railway Station.",HOTEL,8.5,orange_tree_hotels.jpg,0,0,Nagpur
Hotel Centre Point,"The 5-star Hotel Centre Point is located in Nagpur, about 3 km from Nagpur Railway Station. Regional dishes are served at its on-site restaurant, while 24-hour room service is available.",HOTEL,7.0,hotel_centre_point.jpg,0,0,Nagpur
Hotel Jaisons By WB Inn,Travel Sustainable property,HOTEL,,hotel_jaisons_by_wb_inn.jpg,0,0,Nagpur
Treebo Trend Hotel A1,"Featuring 3-star accommodation, Treebo Trend Hotel A1 is situated in Nagpur, 7.2 km from Deekshabhoomi and 7.2 km from Ramakrishna Ashram.",HOTEL,7.1,treebo_trend_hotel_a1.jpg,0,0,Nagpur
Regenta Central Hotel & Convention Centre Nagpur,Travel Sustainable property,HOTEL,6.2,regenta_central_hotel_&_convention_centre_nagpur.jpg,0,0,Nagpur
Hotel Dwarkamai,"Situated in Nagpur, 3.8 km from Vidarbha Cricket Association Stadium, Hotel Dwarkamai features accommodation with a terrace, free private parking and a restaurant.",HOTEL,7.5,hotel_dwarkamai.jpg,0,0,Nagpur
Tuli Imperial,Tuli Imperial is set in the business hub of Nagpur. It houses a spacious landscaped pool and a fitness centre. Guests can also enjoy complimentary shuttle services to Nagpur International Airport.,HOTEL,7.3,tuli_imperial.jpg,0,0,Nagpur
Treebo Tryst Golden Bliss,"Featuring 3-star accommodation, Treebo Tryst Golden Bliss is situated in Nagpur, 7.8 km from Vidarbha Cricket Association Stadium and 1.7 km from Ambazari Lake.",HOTEL,7.6,treebo_tryst_golden_bliss.jpg,0,0,Nagpur
FabHotel Somalwada Homes,Travel Sustainable property,HOTEL,5.9,fabhotel_somalwada_homes.jpg,0,0,Nagpur
Silver Key Suites,Travel Sustainable property,HOTEL,8.4,silver_key_suites.jpg,0,0,Nagpur
ROYAL CLIFF HOTEL & RESORTS,Travel Sustainable property,HOTEL,8.1,royal_cliff_hotel_&_resorts.jpg,0,0,Nagpur
Basera By the Browns,Travel Sustainable property,HOTEL,4.0,basera_by_the_browns.jpg,0,0,Nagpur
Hotel Amrta,"Featuring 3-star accommodation, Hotel Amrta is situated in Nagpur, 2.7 km from Vidarbha Cricket Association Stadium and 1 km from Zero Mile Stone Nagpur.",HOTEL,8.3,hotel_amrta.jpg,0,0,Nagpur
Matoshri Homestay Airport Road,Matoshri Homestay is located in Nagpur. Free WiFi is featured and free private parking is available on site. Each room at this homestay is air conditioned and comes with a flat-screen TV.,HOTEL,7.6,matoshri_homestay_airport_road.jpg,0,0,Nagpur
Treebo Trend Chandraprasth Residency,"Featuring 3-star accommodation, Treebo Trend Chandraprasth Residency is set in Nagpur, 1.9 km from Ambazari Lake and 3 km from Krazy Castle Aqua Park.",HOTEL,7.9,treebo_trend_chandraprasth_residency.jpg,0,0,Nagpur
Manomay Homes,Travel Sustainable property,HOTEL,6.5,manomay_homes.jpg,0,0,Nagpur
Treebo Trend Hotel Coral,"Featuring 3-star accommodation, Treebo Trend Hotel Coral is situated in Nagpur, 10 km from Vidarbha Cricket Association Stadium and 6.6 km from Deekshabhoomi.",HOTEL,9.6,treebo_trend_hotel_coral.jpg,0,0,Nagpur
Uptown Hotel,"Situated in Nagpur, 1.1 km from Vidarbha Cricket Association Stadium, Uptown Hotel features accommodation with a shared lounge, free private parking and a terrace.",HOTEL,7.5,uptown_hotel.jpg,0,0,Nagpur
Treebo Tryst Median Inn,"Featuring 3-star accommodation, Treebo Tryst Median Inn is set in Nagpur, 9.3 km from Vidarbha Cricket Association Stadium and 2.3 km from Ambazari Lake.",HOTEL,7.1,treebo_tryst_median_inn.jpg,0,0,Nagpur
Hotel Maitrayee,Travel Sustainable property,HOTEL,7.3,hotel_maitrayee.jpg,0,0,Nagpur
Treebo Trend LB,"Featuring 3-star accommodation, Treebo Trend LB is situated in Nagpur, 800 metres from Vidarbha Cricket Association Stadium and 1.6 km from Sitabuldi Fort.",HOTEL,7.1,treebo_trend_lb.jpg,0,0,Nagpur
Itsy By Treebo - Carnival Inn,"Featuring 3-star accommodation, Itsy By Treebo - Carnival Inn is set in Nagpur, 8.1 km from Vidarbha Cricket Association Stadium and 4.6 km from Deekshabhoomi.",HOTEL,6.0,itsy_by_treebo_-_carnival_inn.jpg,0,0,Nagpur
OYO Townhouse 591 Hotel Woodland,Travel Sustainable property,HOTEL,4.2,oyo_townhouse_591_hotel_woodland.jpg,0,0,Nagpur
Royal Palms Luxury Service Apartment,"Located in Nagpur, 2.4 km from Vidarbha Cricket Association Stadium, Royal Palms Luxury Service Apartment provides accommodation with a garden, free private parking and a shared lounge.",HOTEL,8.6,royal_palms_luxury_service_apartment.jpg,0,0,Nagpur
Le Meridien Nagpur,Travel Sustainable property,HOTEL,7.8,le_meridien_nagpur.jpg,0,0,Nagpur
Treebo Trend Hotel A1,"Featuring 3-star accommodation, Treebo Trend Hotel A1 is situated in Nagpur, 7.2 km from Deekshabhoomi and 7.2 km from Ramakrishna Ashram.",HOTEL,7.1,treebo_trend_hotel_a1.jpg,0,0,Nagpur
Treebo Trend RK Inn,"Featuring 3-star accommodation, Treebo Trend RK Inn is located in Nagpur, 1.3 km from Vidarbha Cricket Association Stadium and 1 km from Sitabuldi Fort.",HOTEL,7.5,treebo_trend_rk_inn.jpg,0,0,Nagpur
Treebo Tryst Median Inn,"Featuring 3-star accommodation, Treebo Tryst Median Inn is set in Nagpur, 9.3 km from Vidarbha Cricket Association Stadium and 2.3 km from Ambazari Lake.",HOTEL,7.1,treebo_tryst_median_inn.jpg,0,0,Nagpur
Treebo Tryst Brijinn,"Featuring 3-star accommodation, Treebo Tryst Brijinn is situated in Nagpur, 4.1 km from Vidarbha Cricket Association Stadium and 1.8 km from Nagpur Railway Station.",HOTEL,7.6,treebo_tryst_brijinn.jpg,0,0,Nagpur
Matoshri Homestay Airport Road,Matoshri Homestay is located in Nagpur. Free WiFi is featured and free private parking is available on site. Each room at this homestay is air conditioned and comes with a flat-screen TV.,HOTEL,7.6,matoshri_homestay_airport_road.jpg,0,0,Nagpur
Treebo Trend Orange City,"Featuring 3-star accommodation, Treebo Trend Orange City is situated in Nagpur, 2.4 km from Vidarbha Cricket Association Stadium and less than 1 km from Zero Mile Stone Nagpur.",HOTEL,7.0,treebo_trend_orange_city.jpg,0,0,Nagpur
Manomay Homes,Travel Sustainable property,HOTEL,6.5,manomay_homes.jpg,0,0,Nagpur
Treebo Trend The Pavilion,"Featuring 3-star accommodation, Treebo Trend The Pavilion is situated in Nagpur, 1.4 km from Vidarbha Cricket Association Stadium and 1.5 km from Sitabuldi Fort.",HOTEL,7.6,treebo_trend_the_pavilion.jpg,0,0,Nagpur
FabHotel Somalwada Homes,Travel Sustainable property,HOTEL,5.9,fabhotel_somalwada_homes.jpg,0,0,Nagpur
Treebo Trend Chalets,"Set in Nagpur, Treebo Chalets is 2 km from Dr. Babasaheb Ambedkar International Airport and 7 km from Vidarbha Cricket Association Stadium.",HOTEL,7.9,treebo_trend_chalets.jpg,0,0,Nagpur
Treebo Trend Finesta Suites Wardha Road,"Featuring 3-star accommodation, Treebo Trend Finesta Suites Wardha Road is set in Nagpur, 9.2 km from Vidarbha Cricket Association Stadium and 5.7 km from Deekshabhoomi.",HOTEL,7.2,treebo_trend_finesta_suites_wardha_road.jpg,0,0,Nagpur
"Radisson Blu Hotel, Nagpur",Travel Sustainable property,HOTEL,7.9,"radisson_blu_hotel,_nagpur.jpg",0,0,Nagpur
Treebo Trend Chandraprasth Residency,"Featuring 3-star accommodation, Treebo Trend Chandraprasth Residency is set in Nagpur, 1.9 km from Ambazari Lake and 3 km from Krazy Castle Aqua Park.",HOTEL,7.9,treebo_trend_chandraprasth_residency.jpg,0,0,Nagpur
Itsy By Treebo - Le Clover,"Located 6.1 km from Vidarbha Cricket Association Stadium, Itsy By Treebo - Le Clover provides rooms with air conditioning in Nagpur.",HOTEL,7.9,itsy_by_treebo_-_le_clover.jpg,0,0,Nagpur
Itsy By Treebo - Carnival Inn,"Featuring 3-star accommodation, Itsy By Treebo - Carnival Inn is set in Nagpur, 8.1 km from Vidarbha Cricket Association Stadium and 4.6 km from Deekshabhoomi.",HOTEL,6.0,itsy_by_treebo_-_carnival_inn.jpg,0,0,Nagpur
"Apartment near IIM, AIIMS Mihan","Boasting a hot tub, Apartment near IIM, AIIMS Mihan is situated in Nagpur. This apartment has a private pool, a garden and free private parking.",HOTEL,8.0,"apartment_near_iim,_aiims_mihan.jpg",0,0,Nagpur
Basera By the Browns,Travel Sustainable property,HOTEL,4.0,basera_by_the_browns.jpg,0,0,Nagpur
Zaria Home Stay,"Zaria Home Stay, a property with a garden, is located in Nagpur, 15 km from Vidarbha Cricket Association Stadium, 11 km from Shri Swaminarayan Temple, as well as 12 km from Ramakrishna Ashram.",HOTEL,,zaria_home_stay.jpg,0,0,Nagpur
Muhammad B&B,"Muhammad B&B, a property with a garden and a terrace, is located in Nagpur, 12 km from Vidarbha Cricket Association Stadium, 10 km from Krazy Castle Aqua Park, as well as 11 km from Ambazari Lake.",HOTEL,,muhammad_b&b.jpg,0,0,Nagpur
Avame 2BHK Fully Furnished Flat in Nagpur,"Situated in Nagpur, 3.7 km from Sitabuldi Fort, 3.9 km from Zero Mile Stone Nagpur and 3.9 km from Nagpur Railway Station, Avame 2BHK Fully Furnished Flat in Nagpur features accommodation with a...",HOTEL,5.0,avame_2bhk_fully_furnished_flat_in_nagpur.jpg,0,0,Nagpur
Avame 3BHK Flat In Nagpur,"Located in Nagpur, 1.1 km from Nagpur Railway Station, 2.4 km from Sitabuldi Fort and 3.1 km from Zero Mile Stone Nagpur, Avame 3BHK Flat In Nagpur provides accommodation with a balcony and free WiFi....",HOTEL,,avame_3bhk_flat_in_nagpur.jpg,0,0,Nagpur
HOTEL CITYSCAPE,Travel Sustainable property,HOTEL,2.7,hotel_cityscape.jpg,0,0,Nagpur
Treebo Trend Ivory House,"Set in Nagpur, Treebo Trend Ivory House offers 3-star accommodation with private balconies.",HOTEL,7.2,treebo_trend_ivory_house.jpg,0,0,Nagpur
Hotel Centre Point,"The 5-star Hotel Centre Point is located in Nagpur, about 3 km from Nagpur Railway Station. Regional dishes are served at its on-site restaurant, while 24-hour room service is available.",HOTEL,7.0,hotel_centre_point.jpg,0,0,Nagpur
Hotel Relax Inn,"Hotel Relax Inn has a garden, shared lounge, a terrace and restaurant in Nagpur.",HOTEL,5.3,hotel_relax_inn.jpg,0,0,Nagpur
The Memoir,"Situated in Nagpur, 2.5 km from Vidarbha Cricket Association Stadium, The Memoir features accommodation with a garden, free private parking and a terrace.",HOTEL,8.8,the_memoir.jpg,0,0,Nagpur
Hotel Adi,Hotel Adi provides simple accommodation with modern amenities in Karve Nagar.,HOTEL,5.1,hotel_adi.jpg,0,0,Nagpur
Zaria Home Stay,"Zaria Home Stay, a property with a garden, is located in Nagpur, 15 km from Vidarbha Cricket Association Stadium, 11 km from Shri Swaminarayan Temple, as well as 12 km from Ramakrishna Ashram.",HOTEL,,zaria_home_stay.jpg,0,0,Nagpur
Anand P G hostel males only,"Anand P G hostel males only offers accommodation with free WiFi in Nagpur, conveniently located 1.5 km from Vidarbha Cricket Association Stadium and 400 metres from Zero Mile Stone Nagpur.",HOTEL,7.6,anand_p_g_hostel_males_only.jpg,0,0,Nagpur
Avame 3BHK Flat In Nagpur,"Located in Nagpur, 1.1 km from Nagpur Railway Station, 2.4 km from Sitabuldi Fort and 3.1 km from Zero Mile Stone Nagpur, Avame 3BHK Flat In Nagpur provides accommodation with a balcony and free WiFi....",HOTEL,,avame_3bhk_flat_in_nagpur.jpg,0,0,Nagpur
OYO Townhouse 592 Century Hotel,Travel Sustainable property,HOTEL,4.0,oyo_townhouse_592_century_hotel.jpg,0,0,Nagpur
Treebo Tryst Golden Bliss,"Featuring 3-star accommodation, Treebo Tryst Golden Bliss is situated in Nagpur, 7.8 km from Vidarbha Cricket Association Stadium and 1.7 km from Ambazari Lake.",HOTEL,7.6,treebo_tryst_golden_bliss.jpg,0,0,Nagpur
Hotel Malhar Villa,"Featuring 3-star accommodation, Hotel Malhar Villa is located in Nagpur, 8.2 km from Vidarbha Cricket Association Stadium and 4.7 km from Deekshabhoomi.",HOTEL,7.2,hotel_malhar_villa.jpg,0,0,Nagpur
The Hotel Orient Taibah,Travel Sustainable property,HOTEL,7.0,the_hotel_orient_taibah.jpg,0,0,Nagpur
Hotel Signature INN,"Featuring 3-star accommodation, Hotel Signature INN is located in Nagpur, 3.9 km from Nagpur Railway Station and 4.1 km from Shri Swaminarayan Temple.",HOTEL,7.7,hotel_signature_inn.jpg,0,0,Nagpur
Itsy By Treebo - Aditya,"Situated 3.1 km from Vidarbha Cricket Association Stadium, Itsy By Treebo - Aditya features rooms with air conditioning in Nagpur.",HOTEL,7.3,itsy_by_treebo_-_aditya.jpg,0,0,Nagpur
Pinakin: The Refuge (Entire Studio Apartment),Travel Sustainable property,HOTEL,9.8,pinakin:_the_refuge_(entire_studio_apartment).jpg,0,0,Nagpur
Beautiful 2BHK flat near IIM AIIMS - Daisy Homestay,"Set in Nagpur in the Maharashtra region, Beautiful 2BHK flat near IIM AIIMS - Daisy Homestay has a balcony. This property offers a private pool, free WiFi and free private parking.",HOTEL,10.0,beautiful_2bhk_flat_near_iim_aiims_-_daisy_homestay.jpg,0,0,Nagpur
Itsy By Treebo - Shri Guru Service Apartment,"Featuring 3-star accommodation, Itsy By Treebo - Shri Guru Service Apartment is situated in Nagpur, 7.1 km from Vidarbha Cricket Association Stadium and 3.6 km from Deekshabhoomi.",HOTEL,7.4,itsy_by_treebo_-_shri_guru_service_apartment.jpg,0,0,Nagpur
Treebo Trend Shree Gayatri Inn Annex,"Treebo Trend Shree Gayatri Inn Annex is located in Nagpur. Free WiFi access is available. Each room here will provide you with a TV, air conditioning and a minibar. There is also an electric kettle.",HOTEL,7.2,treebo_trend_shree_gayatri_inn_annex.jpg,0,0,Nagpur
FabHotel Somalwada Homes,Travel Sustainable property,HOTEL,5.9,fabhotel_somalwada_homes.jpg,0,0,Nagpur
Hotel President,Travel Sustainable property,HOTEL,6.2,hotel_president.jpg,0,0,Nagpur
Hotel The Onyx,Travel Sustainable property,HOTEL,6.7,hotel_the_onyx.jpg,0,0,Nagpur
Chill house,"Set in Nagpur, 4.8 km from Sitabuldi Fort, 5 km from Zero Mile Stone Nagpur and 6.3 km from Nagpur Railway Station, Chill house offers accommodation with a balcony and free WiFi.",HOTEL,10.0,chill_house.jpg,0,0,Nagpur
Treebo Trend Chandraprasth Residency,"Featuring 3-star accommodation, Treebo Trend Chandraprasth Residency is set in Nagpur, 1.9 km from Ambazari Lake and 3 km from Krazy Castle Aqua Park.",HOTEL,7.9,treebo_trend_chandraprasth_residency.jpg,0,0,Nagpur
Picnic villa full bunglow,Travel Sustainable property,HOTEL,7.0,picnic_villa_full_bunglow.jpg,0,0,Nagpur
Hotel Shelter,"9.4 km from Vidarbha Cricket Association Stadium, Hotel Shelter is set in Nagpur and offers air-conditioned rooms. With free WiFi, this 3-star hotel offers room service and a 24-hour front desk.",HOTEL,8.2,hotel_shelter.jpg,0,0,Nagpur
Treebo Tryst Median Inn,"Featuring 3-star accommodation, Treebo Tryst Median Inn is set in Nagpur, 9.3 km from Vidarbha Cricket Association Stadium and 2.3 km from Ambazari Lake.",HOTEL,7.1,treebo_tryst_median_inn.jpg,0,0,Nagpur
Avame Hotels,"Set in Nagpur, Avame Hotels offers 4-star accommodation with private balconies. This 4-star hotel offers room service and a 24-hour front desk.",HOTEL,,avame_hotels.jpg,0,0,Nagpur
Manomay Homes,Travel Sustainable property,HOTEL,6.5,manomay_homes.jpg,0,0,Nagpur
JK Rooms 117 Majestic -Opp. Airport,"Situated in Nagpur, 8 km from Vidarbha Cricket Association Stadium, JK Rooms 117 The Majestic Manor has a terrace, as well as free WiFi.",HOTEL,5.0,jk_rooms_117_majestic_-opp._airport.jpg,0,0,Nagpur
Octave Parkland Suites,"Featuring 3-star accommodation, Octave Parkland Suites is situated in Nagpur, 4 km from Vidarbha Cricket Association Stadium and less than 1 km from Deekshabhoomi.",HOTEL,7.4,octave_parkland_suites.jpg,0,0,Nagpur
Matoshri Homestay Airport Road,Matoshri Homestay is located in Nagpur. Free WiFi is featured and free private parking is available on site. Each room at this homestay is air conditioned and comes with a flat-screen TV.,HOTEL,7.6,matoshri_homestay_airport_road.jpg,0,0,Nagpur
Rampriya Service Apartment,"Situated within 7.9 km of Vidarbha Cricket Association Stadium and 2.7 km of Deekshabhoomi, Rampriya Service Apartment features rooms in Nagpur.",HOTEL,,rampriya_service_apartment.jpg,0,0,Nagpur
Chill house,"Set in Nagpur, 4.8 km from Sitabuldi Fort, 5 km from Zero Mile Stone Nagpur and 6.3 km from Nagpur Railway Station, Chill house offers accommodation with a balcony and free WiFi.",HOTEL,10.0,chill_house.jpg,0,0,Nagpur
Picnic villa full bunglow,Travel Sustainable property,HOTEL,7.0,picnic_villa_full_bunglow.jpg,0,0,Nagpur
Hotel Shelter,"9.4 km from Vidarbha Cricket Association Stadium, Hotel Shelter is set in Nagpur and offers air-conditioned rooms. With free WiFi, this 3-star hotel offers room service and a 24-hour front desk.",HOTEL,8.2,hotel_shelter.jpg,0,0,Nagpur
